name,co2 uptake,co2 error,n2 uptake,n2 error
7711825_F_pacman,0.01893434,0.006298375,0.06277301,0.01682122
7711825_R_pacman,0,0,0,0
7711859_R_pacman,0.2008844,0.02726971,0.1091141,0.008869568
7711969_F_pacman,0.05346274,0.003427591,0.04993632,0.004121794
7711969_R_pacman,0,0,0,0
7712754_A_pacman,0.1102542,0.02323411,0.04193121,0.006450804
7712754_F_pacman,0.05770234,0.002840213,0.03585195,0.006381407
7712754_R_pacman,0.00023293,0.000495771,0.001275645,0.000952595
7712815_A_pacman,0.04143808,0.01004796,0.03329016,0.004343513
7712815_F_pacman,0.03727536,0.01537408,0.02252758,0.003101657
7712815_R_pacman,0,0,0,0
7713158_A_pacman,0.5044769,0.09309726,0.1244844,0.02339457
7713158_F_pacman,0.3533913,0.1111234,0.2129292,0.04341928
7713158_R_pacman,0,0,0,0
7713415_F_pacman,0.3021891,0.05110457,0.1276972,0.01441574
7713415_R_pacman,0,0,0,0
7713475_A_pacman,0.1443049,0.01096657,0.1296613,0.005745594
7713475_R_pacman,0.1348921,0.01338148,0.1151057,0.008393386
7713650_A_pacman,0.21618,0.01203203,0.1372599,0.00830587
7713650_F_pacman,0.2141811,0.02687735,0.1101193,0.009647282
7713650_R_pacman,0,0,0,0
7713751_A_pacman,0.1585493,0.007245323,0.1222068,0.005487861
7713751_F_pacman,0.06972514,0.01096006,0.06486792,0.00731086
7713751_R_pacman,0,0,0,0
7713956_R_pacman,0.1895968,0.009208344,0.1631763,0.00970453
7713967_IF_pacman,0.0850389,0.01475181,0.07573314,0.003299681
7713967_R_pacman,0.1046464,0.02059191,0.0660743,0.01151673
7714367_A_pacman,0.008113271,0.004486389,0.000917713,0.000599308
7714367_F_pacman,0.01367812,0.004341577,0.001661862,0.0007099
7714367_R_pacman,0,0,0,0
7714452_A_pacman,0.05556706,0.008453583,0.04634091,0.006013047
7714452_F_pacman,0.01466037,0.004103572,0.01138683,0.001332676
7714452_R_pacman,0,0,0,0
7714475_A_pacman,0.07258587,0.0111287,0.03731617,0.002291606
7714475_F_pacman,0.000177759,0.000463752,3.37E-05,3.01E-05
7714475_R_pacman,0,0,0,0
7714476_A_pacman,0.05592958,0.00710801,0.03126993,0.00413942
7714476_F_pacman,0.000173364,0.000215623,9.50E-05,5.75E-05
7714476_R_pacman,0,0,0,0
7714544_A_pacman,0.01124381,0.003798142,0.00835233,0.001872948
7714544_F_pacman,0,0,2.29E-06,3.90E-06
7714544_R_pacman,0,0,0,0
7714826_IF_pacman,0.3192264,0.02895926,0.1826157,0.01652809
7714826_R_pacman,0.4810875,0.0366413,0.2915056,0.02225816
7714896_R_pacman,0.1528808,0.03405391,0.06072891,0.01552854
7715050_F_pacman,0.006401443,0.005504081,0.001465783,0.000337056
7715050_R_pacman,0,0,0,0
7715086_R_pacman,0.0916785,0.006461094,0.08726555,0.00731613
7715348_IA_pacman,0.07962621,0.002878717,0.08561228,0.002148992
7715348_IF_pacman,0.1177916,0.01349761,0.07505608,0.00322466
7715348_R_pacman,0.04057506,0.01052313,0.03576016,0.005888547
7715907_A_pacman,0.5555661,0.0222508,0.2670163,0.01687276
7715907_F_pacman,0.6192612,0.04558054,0.2873984,0.02042967
7715907_R_pacman,0,0,0,0
7716536_F_pacman,0.1265661,0.01973828,0.09025975,0.01217132
7716536_R_pacman,0,0,0,0
7716980_A_pacman,0.2030334,0.02849154,0.09494317,0.009014349
7716980_F_pacman,0.06691803,0.01348459,0.06231948,0.006575818
7716980_R_pacman,0,0,0,0
7717131_A_pacman,0.473276,0.0365942,0.1917266,0.01386913
7717131_F_pacman,0.5371244,0.04400556,0.191879,0.01190215
7717131_R_pacman,0,0,0,0
7717135_F_pacman,0.3876579,0.02943556,0.22528,0.01317368
7717135_R_pacman,0,0,0,0
7717136_F_pacman,0.107531,0.01288171,0.04978374,0.009874168
7717136_R_pacman,4.21E-06,1.17E-05,4.96E-05,0.000118435
7717249_R_pacman,0.1015357,0.009576199,0.08074763,0.007406337
7717406_F_pacman,0.01954107,0.006865798,0.001215711,0.001002219
7717406_R_pacman,0,0,0,0
7717407_F_pacman,0.0121289,0.007061912,0.001076865,0.000454973
7717407_R_pacman,0,0,0,0
7717702_IF_pacman,0.1862009,0.02473911,0.09105469,0.01265727
7717702_R_pacman,0,0,0,0
7717798_F_pacman,0.4432213,0.02306828,0.2215647,0.01145095
7717798_R_pacman,0.1669999,0.01267626,0.1266898,0.006900729
7717803_IF_pacman,0.06304178,0.02164919,0.01859443,0.003216375
7717803_R_pacman,0,0,0,0
7717804_IF_pacman,0.04185621,0.01088611,0.02246562,0.002869867
7717804_R_pacman,0,0,0,0
7717926_A_pacman,0.4777583,0.06125799,0.1322244,0.01673438
7717926_R_pacman,0,0,0,0
7717927_A_pacman,0.593616,0.04482391,0.1802775,0.02159973
7717927_R_pacman,0,0,0,0
7717932_A_pacman,0.1972741,0.003367943,0.1500714,0.006490793
7717932_F_pacman,1.295211,0.07791148,0.2860655,0.01573816
7717932_R_pacman,0,0,0,0
7718063_A_pacman,1.02E-05,2.29E-05,1.02E-05,1.38E-05
7718063_F_pacman,0,0,0,0
7718063_R_pacman,0,0,0,0
7718086_R_pacman,7.34E-06,2.04E-05,0,0
7718141_A_pacman,0.02640821,0.002306236,0.04475137,0.001606147
7718141_R_pacman,0.02856643,0.002333843,0.04718256,0.004249799
7718328_A_pacman,0.1871666,0.01696214,0.1142113,0.008064679
7718328_R_pacman,0.1362916,0.01556385,0.08205135,0.007162867
8000045_IF_pacman,0.04480201,0.002989396,0.05611464,0.001887838
8000045_R_pacman,0,0,0,0
8000048_IF_pacman,0.226275,0.01821711,0.120619,0.006783403
8000048_R_pacman,0,0,0,0
8000090_IF_pacman,0.2134378,0.01829548,0.1808405,0.01147069
8000090_R_pacman,0,0,0,0
8000113_A_pacman,0.1382774,0.006927195,0.1531571,0.008726145
8000113_R_pacman,0,0,0,0
8000114_A_pacman,0.5591312,0.03840743,0.2050927,0.005632425
8000114_R_pacman,0,0,1.34E-06,2.28E-06
8000389_F_pacman,0.07921917,0.006321567,0.06422159,0.007243599
8000389_R_pacman,0,0,0,0
8000545_F_pacman,0.1063822,0.007342726,0.1189265,0.007562188
8000545_R_pacman,0,0,0,0
8000546_F_pacman,0.1448523,0.03147641,0.1022303,0.005083279
8000546_R_pacman,0,0,0,0
8100042_A_pacman,0.05393007,0.004553938,0.05763209,0.003958129
8100042_F_pacman,0.01397949,0.005384487,0.002792145,0.00069895
8100042_R_pacman,0,0,0,0
8100052_F_pacman,4.24E-06,1.18E-05,3.25E-05,3.55E-05
8100052_R_pacman,0,0,0,0
8100105_A_pacman,0.5029807,0.05179224,0.2528274,0.0178982
8100105_R_pacman,0,0,0,0
8100175_R_pacman,0.1073659,0.01180642,0.08433709,0.007853896
8100330_F_pacman,0.03893022,0.014819,0.013135,0.004559135
8100330_R_pacman,0,0,0,0
8100380_A_pacman,0.03695455,0.006228484,0.03382199,0.002730822
8100380_F_pacman,0.003168324,0.000735163,0.000866972,0.000178831
8100380_R_pacman,0,0,0,0
8100769_A_pacman,0.03875794,0.004298089,0.04027907,0.003315049
8100769_F_pacman,0.07348578,0.008254554,0.06328428,0.005308967
8100769_R_pacman,0,0,0,0
8100868_F_pacman,0.000410181,0.001008688,4.73E-05,5.26E-05
8100868_R_pacman,0,0,0,0
8101795_A_pacman,0.324321,0.008945559,0.1976799,0.005006789
8101795_F_pacman,0.3282849,0.02631622,0.1930532,0.004384141
8101795_R_pacman,0,0,0,0
8101962_A_pacman,0.1053989,0.02437439,0.03000013,0.009394885
8101962_F_pacman,0.2423818,0.02862766,0.04868985,0.01031267
8101962_R_pacman,0,0,0,0
8102090_A_pacman,0.8177009,0.1185874,0.1827228,0.01405599
8102090_F_pacman,0.1217028,0.04065805,0.01590517,0.003926252
8102090_R_pacman,0,0,0,0
8102102_F_pacman,0.2746931,0.0227598,0.1298361,0.01176971
8102102_R_pacman,0,0,0,0
8102177_A_pacman,0.002113286,0.001743182,0.000428026,0.000206859
8102177_F_pacman,0,0,0,0
8102177_R_pacman,0,0,0,0
8102254_F_pacman,0.06036214,0.02388632,0.02439357,0.00982103
8102254_R_pacman,0,0,0,0
8102308_R_pacman,0.1641329,0.02480342,0.08005236,0.01865122
8102761_F_pacman,0.2319241,0.02131322,0.1036249,0.01518809
8102761_R_pacman,0,0,1.09E-06,3.03E-06
8102772_F_pacman,0.4081381,0.04196616,0.1941819,0.01227799
8102772_R_pacman,0,0,0,0
8102773_A_pacman,0.6267227,0.0504626,0.2145878,0.01237399
8102773_R_pacman,0.6939073,0.08996917,0.222748,0.01498138
8102779_A_pacman,0.07190795,0.02527747,0.03785438,0.005337712
8102779_F_pacman,0,0,0,0
8102779_R_pacman,0,0,0,0
8102784_F_pacman,0.2374304,0.03849611,0.05718469,0.004962496
8102784_R_pacman,0,0,0,0
8102787_F_pacman,0.3556165,0.04063482,0.1872386,0.01059639
8102787_R_pacman,0,0,0,0
8102816_F_pacman,0.4292083,0.094014,0.07143174,0.02142224
8102816_R_pacman,0,0,0,0
8103161_F_pacman,0.08772665,0.01168269,0.05693401,0.005734275
8103161_R_pacman,0,0,0,0
8103215_IF_pacman,0.6569905,0.07453902,0.168959,0.002373316
8103215_R_pacman,0,0,0,0
8103271_F_pacman,0.2398894,0.038517,0.1122661,0.01603176
8103271_R_pacman,0,0,0,0
8103280_A_pacman,0.2402304,0.004490028,0.1597435,0.00815863
8103280_R_pacman,0.2539078,0.01171313,0.1455831,0.01150561
8103696_A_pacman,0.00580901,0.000583939,0.01404051,0.000802355
8103696_F_pacman,0,0,0,0
8103696_R_pacman,0,0,0,0
8104788_A_pacman,0.3477423,0.05402593,0.1649671,0.01721799
8104788_F_pacman,0.5392103,0.05165978,0.211079,0.009489083
8104788_R_pacman,0,0,0,0
8105072_A_pacman,0.09318799,0.01874019,0.0316908,0.003358061
8105072_F_pacman,0.1361608,0.03985169,0.03092063,0.003582946
8105072_R_pacman,0,0,0,0
8105300_A_pacman,0.01311456,0.008928842,0.002076547,0.000488001
8105300_F_pacman,0.002044146,0.001688657,0.000468197,0.000323351
8105300_R_pacman,0,0,0,0
8105312_A_pacman,0.03612939,0.01164761,0.01985336,0.002905348
8105312_F_pacman,0,0,0,0
8105312_R_pacman,0,0,0,0
8105363_A_pacman,0.1769189,0.01224674,0.1405409,0.006442946
8105363_F_pacman,0.467941,0.05466751,0.2240847,0.02697266
8105363_R_pacman,0,0,0,0
8105364_A_pacman,0.2665637,0.02030203,0.2143155,0.01057648
8105364_F_pacman,0.7575808,0.1227007,0.2299303,0.01714659
8105364_R_pacman,0,0,0,0
8105390_A_pacman,0.1347926,0.00967354,0.1239804,0.008144783
8105390_F_pacman,0.06273169,0.009377304,0.05728028,0.008525593
8105390_R_pacman,0,0,0,0
8105423_F_pacman,0.07618469,0.004269774,0.08603779,0.00395446
8105423_R_pacman,0,0,0,0
8105451_IF_pacman,0.5108349,0.06483477,0.2281258,0.01886856
8105451_R_pacman,0,0,0,0
8105564_A_pacman,0.5285163,0.04743682,0.1876739,0.01272144
8105564_F_pacman,0.5061167,0.05075797,0.179022,0.01276799
8105564_R_pacman,0,0,0,0
8105870_A_pacman,0.01537592,0.007321315,0.00081656,0.000636472
8105870_R_pacman,0.01583218,0.009340187,0.001041785,0.000826204
8106010_IF_pacman,0.2182129,0.0136906,0.1422504,0.008834646
8106010_R_pacman,0,0,0,0
8106164_A_pacman,0.09896361,0.002266389,0.08645984,0.006515886
8106164_R_pacman,0,0,0,0
8106179_A_pacman,0.740486,0.07117291,0.3119231,0.01581375
8106179_F_pacman,0.8971364,0.07523362,0.3424841,0.01592118
8106179_R_pacman,0,0,0,0
8106516_A_pacman,0.09453417,0.002354865,0.1542142,0.006634264
8106516_F_pacman,0.1016148,0.003820177,0.1523744,0.004437576
8106516_R_pacman,0,0,0,0
8106589_A_pacman,0.113818,0.004557165,0.1686076,0.00453107
8106589_F_pacman,0.1245559,0.004247768,0.1780187,0.006018125
8106589_R_pacman,0,0,0,0
8106650_A_pacman,0.009909654,0.003298751,0.002185051,0.000594288
8106650_R_pacman,0.08471161,0.02071087,0.003757626,0.001114162
8106726_A_pacman,0.2980152,0.03749408,0.02773498,0.004228111
8106726_F_pacman,0,0,0,0
8106726_R_pacman,0,0,0,0
8106831_A_pacman,0.00020157,0.000333885,2.57E-05,1.72E-05
8106831_F_pacman,0,0,2.09E-06,3.56E-06
8106831_R_pacman,0,0,0,0
8106852_A_pacman,0.1275587,0.007194622,0.08664749,0.006330776
8106852_F_pacman,0.1214583,0.02713823,0.07049619,0.007744284
8106852_R_pacman,0,0,0,0
8106904_IF_pacman,0.06058262,0.03277434,0.01839187,0.00893606
8106904_R_pacman,0,0,0,0
8107015_A_pacman,0.1870672,0.05748374,0.05304349,0.007000563
8107015_F_pacman,0.08483155,0.03112623,0.04301796,0.006211645
8107015_R_pacman,0,0,0,0
8107042_A_pacman,0.3877293,0.02676908,0.214728,0.01375535
8107042_F_pacman,0.1873192,0.0122934,0.1027728,0.008748912
8107042_R_pacman,0,0,0,0
8107220_IF_pacman,0.5826545,0.0481642,0.2798296,0.01170051
8107220_R_pacman,0,0,0,0
8107356_A_pacman,0.3608816,0.01225895,0.2065573,0.01210057
8107356_R_pacman,0,0,0,0
8107478_A_pacman,0.1918885,0.01894213,0.1086482,0.008558309
8107478_F_pacman,0.1599248,0.01451625,0.1119283,0.007939453
8107478_R_pacman,0,0,0,0
8107617_A_pacman,0.05574387,0.01875929,0.03336431,0.002085394
8107617_F_pacman,0.04370593,0.0132945,0.006477276,0.001620269
8107617_R_pacman,0,0,8.73E-07,2.42E-06
8107662_A_pacman,0.07888796,0.003893137,0.09909572,0.004917441
8107662_F_pacman,0.09106122,0.006344056,0.06398652,0.007473179
8107662_R_pacman,0,0,0,0
9011354_A_pacman,0.00589645,0.000839591,0.005757116,0.000206548
9011354_R_pacman,0,0,0,0
9012504_A_pacman,0.02090109,0.001300941,0.03036135,0.002214172
9012504_F_pacman,0.000886817,0.000548346,0.00321812,0.001560833
9012504_R_pacman,0,0,0,0
9015960_A_pacman,0.01946799,0.002498652,0.02897409,0.001962507
9015960_F_pacman,0.001279714,0.000693516,0.002132241,0.000669559
9015960_R_pacman,0,0,0,0
ABAVIJ_F_pacman,0.501037,0.08219567,0.2138853,0.02571509
ABAVIJ_R_pacman,0,0,0,0
ABAVOP_R_pacman,0.2287615,0.03026373,0.006609088,0.003491742
ABAYIO_IF_pacman,0.2353506,0.0258014,0.1498494,0.01312582
ABAYIO_R_pacman,0.09585403,0.009839739,0.08324374,0.004278744
ABAYOU_F_pacman,0.2439984,0.0156706,0.1521181,0.008607555
ABAYOU_R_pacman,0.1055999,0.01327846,0.08642749,0.002725879
ABEDAQ_IA_pacman,0.4983499,0.01487822,0.2643131,0.01029426
ABEDAQ_IF_pacman,0.4786713,0.03256295,0.2571924,0.01518995
ABEDAQ_R_pacman,0.002867695,0.003172578,0.000801506,0.000308742
ABINIM_A_pacman,0.2075987,0.006065894,0.1920391,0.005093924
ABINIM_R_pacman,0.4226611,0.04121687,0.1968754,0.009494491
ABIYIV_F_pacman,0.09864931,0.009315637,0.05629768,0.005321151
ABIYIV_R_pacman,0,0,0,0
ACENIF_R_pacman,0.04615994,0.005244072,0.05502993,0.002298068
ACIBIY_F_pacman,0.06381913,0.006637769,0.06948081,0.006833155
ACIBIY_R_pacman,0.0086465,0.002513745,0.01312357,0.002472104
ACODAA_R_pacman,0.2625384,0.01160903,0.2141911,0.01010037
ACOGAB_F_pacman,0.3661653,0.07031212,0.2044429,0.0168816
ACOGAB_R_pacman,0,0,0,0
ACOGEF_IF_pacman,0.3294481,0.03120394,0.1807817,0.00985642
ACOGEF_R_pacman,0,0,0,0
ADABIS_F_pacman,0.004959442,0.004848885,0.01995863,0.004416851
ADABIS_R_pacman,0,0,0,0
ADABUE_F_pacman,0.0501333,0.01366129,0.03732591,0.0100149
ADABUE_R_pacman,0,0,0,0
ADAQAA_A_pacman,0.1169373,0.009613298,0.1401937,0.003108607
ADAQAA_R_pacman,0.119857,0.002085531,0.130244,0.005017933
ADASIJ_A_pacman,0.09423661,0.003958977,0.1484396,0.003704599
ADASIJ_R_pacman,0.0953698,0.002717285,0.13858,0.003502072
ADASOP_A_pacman,0.1315033,0.008064247,0.1656247,0.003919117
ADASOP_R_pacman,0.199012,0.009875264,0.180847,0.00655579
ADATEG_A_pacman,0.04012549,0.002375167,0.1521279,0.004438335
ADATEG_F_pacman,0.04794183,0.001798878,0.1570639,0.004813226
ADATEG_R_pacman,0.04733355,0.001941242,0.1537935,0.002827969
ADATIK_A_pacman,0.05702359,0.003931569,0.129818,0.003148586
ADATIK_R_pacman,0.05302737,0.002006558,0.1114661,0.002974646
ADAXIO_F_pacman,0.3464507,0.01657117,0.1829316,0.01346765
ADAXIO_R_pacman,0,0,0,0
ADECEU_F_pacman,3.74E-05,0.000103724,6.23E-05,7.94E-05
ADECEU_R_pacman,0,0,0,0
adma202204553-sup-0004-jlu-mof88_F_pacman,0.4271369,0.01451721,0.1980595,0.0111415
adma202204553-sup-0004-jlu-mof88_R_pacman,0,0,0,0
adma202204553-sup-0005-jlu-mof89_R_pacman,0.6276946,0.03378883,0.212651,0.00950629
ADOWEY_A_pacman,0.1405331,0.009984067,0.114119,0.004808746
ADOWEY_F_pacman,0.1409055,0.02171918,0.1087164,0.006073275
ADOWEY_R_pacman,0.05300312,0.01214216,0.03494132,0.00557006
ADUHAM_IA_pacman,0.3658815,0.01805223,0.1883362,0.02229835
ADUHAM_IF_pacman,0.3087469,0.009182815,0.1217906,0.006269598
ADUHAM_R_pacman,0,0,0,0
ADUROI_A_pacman,0.03409851,0.002086493,0.1057067,0.003159909
ADUROI_R_pacman,0.03453319,0.001362512,0.1020717,0.003794727
ADUWIH_A_pacman,0.1064781,0.003339316,0.1462359,0.005123728
ADUWIH_R_pacman,0.1163192,0.002560923,0.1537636,0.005598415
advs5490-sup-0002-suppmat_2_IF_pacman,0.1148599,0.01001354,0.09933264,0.003842725
advs5490-sup-0002-suppmat_2_R_pacman,0.0796985,0.005368711,0.08787571,0.004503186
AFAFEW_F_pacman,0.3811782,0.01911086,0.2068672,0.01700297
AFAFEW_R_pacman,0,0,0,0
AFEGIE_A_pacman,0.07956715,0.006508148,0.1066723,0.005878115
AFEGIE_F_pacman,0.2658798,0.03151283,0.1470927,0.01185738
AFEGIE_R_pacman,0,0,0,0
AFENUX_A_pacman,0.07890772,0.01763793,0.03999104,0.00773232
AFENUX_F_pacman,0.08539914,0.01614344,0.04394135,0.003954077
AFENUX_R_pacman,0.02521853,0.01299328,0.01344632,0.003008523
AFERIQ_R_pacman,0.8721361,0.0683863,0.3445596,0.01674618
AFIPAH_A_pacman,0.09636621,0.01776319,0.08621423,0.005065764
AFIPAH_F_pacman,0.000276669,0.000195348,0.000514747,0.000178533
AFIPAH_R_pacman,0,0,0,0
AFOWOK_A_pacman,0.0455028,0.003658755,0.04970037,0.004016369
AFOWOK_R_pacman,0.04750513,0.004725174,0.04973848,0.002259697
AFOYAW_IA_pacman,0.12981,0.01968357,0.08507449,0.005666242
AFOYAW_IF_pacman,0.1375128,0.02444606,0.08590975,0.01329919
AFOYAW_R_pacman,0,0,0,0
AFUDUD_A_pacman,0.3243671,0.02119273,0.2179156,0.003531541
AFUDUD_R_pacman,0.3360781,0.05038054,0.1271329,0.007687029
AFUFAL_A_pacman,0.2860217,0.0134109,0.220745,0.01149886
AFUFAL_R_pacman,0.2627198,0.02058484,0.1139876,0.008570255
AGILIP_R_pacman,0.2007062,0.008793924,0.1730705,0.00511253
AGISUI_IF_pacman,0.7212666,0.08492767,0.2658732,0.02338562
AGISUI_R_pacman,0,0,0,0
AGUWUV_A_pacman,0.191586,0.03263085,0.08087806,0.006754386
AGUWUV_F_pacman,0.009886974,0.006084019,0.002680077,0.000300965
AGUWUV_R_pacman,0,0,0,0
AHUTIH_A_pacman,0.03924857,0.007154895,0.02351285,0.002544705
AHUTIH_F_pacman,0.005098398,0.003061093,0.000519657,0.00014349
AHUTIH_R_pacman,0,0,0,0
AJAYIT_F_pacman,0.09918789,0.007688383,0.07317588,0.006010402
AJAYIT_R_pacman,0,0,0,0
AJEDAX_IF_pacman,0.02824762,0.001638037,0.02468097,0.001905728
AJEDAX_R_pacman,0.02385118,0.001825443,0.02004054,0.001814428
AJINOY_F_pacman,0.06183754,0.03398294,0.002336994,0.001158307
AJINOY_R_pacman,0,0,0,0
AJIRUJ_F_pacman,0.217072,0.03602322,0.0967787,0.01251659
AJIRUJ_R_pacman,0.000968401,0.001825387,0.000953361,0.001278781
AJISAQ_F_pacman,0.6485844,0.07126711,0.1953919,0.01238696
AJISAQ_R_pacman,0,0,0,0
AJOVEB_A_pacman,0.1349656,0.01105698,0.07928983,0.00466694
AJOVEB_F_pacman,0.02538711,0.003888488,0.02205419,0.004578618
AJOVEB_R_pacman,0.02488357,0.006831526,0.01761981,0.001828394
AKAYIV_R_pacman,0.06388535,0.001516216,0.08387047,0.003332769
AKORUQ_R_pacman,0.2867551,0.03906786,0.1850388,0.0121989
AKUHOD01_A_pacman,0.002323729,0.001376175,0.000483376,0.000118166
AKUHOD01_R_pacman,0,0,0,0
AKUKUO_F_pacman,0.3152147,0.03852528,0.1710084,0.01780402
AKUKUO_R_pacman,0.2802423,0.01331296,0.1578736,0.01558661
ALIDIL_A_pacman,0.2999672,0.02237233,0.1831972,0.008168804
ALIDIL_F_pacman,0.000174943,0.000330291,2.64E-05,3.63E-05
ALIDIL_R_pacman,0,0,0,0
ALOVAB_A_pacman,0.1156348,0.005843916,0.1487492,0.008644965
ALOVAB_R_pacman,0.1208637,0.005524781,0.1483578,0.004683499
am0c04538_si_002_A_pacman,0.1278442,0.006307669,0.12123,0.004278411
am0c04538_si_002_R_pacman,0.1394487,0.00601349,0.1127028,0.005805697
am0c04538_si_003_A_pacman,0.3091712,0.01549447,0.1463932,0.005488957
am0c04538_si_003_R_pacman,0.3156648,0.02287427,0.1534287,0.006397382
am0c09912_si_002_F_pacman,0.2110375,0.007687117,0.1699033,0.006897753
am0c09912_si_002_R_pacman,0.2839759,0.02183655,0.164907,0.008032473
am0c15395_si_002_A_pacman,0.2599656,0.006906275,0.1642808,0.009119859
am0c15395_si_002_F_pacman,0.5398204,0.02892836,0.2443128,0.01575425
am0c15395_si_002_R_pacman,0,0,0,0
am0c15395_si_003_A_pacman,0.2831471,0.01794205,0.176112,0.005276375
am0c15395_si_003_F_pacman,0.5827209,0.04145776,0.2506289,0.009468361
am0c15395_si_003_R_pacman,0,0,0,0
am0c15395_si_004_A_pacman,0.2568596,0.006650302,0.1688093,0.005545285
am0c15395_si_004_F_pacman,0.5664812,0.02403469,0.2500689,0.01569036
am0c15395_si_004_R_pacman,0,0,0,0
am0c17875_si_002_F_pacman,0.115034,0.02932478,0.06499687,0.0031693
am0c17875_si_002_R_pacman,0,0,0,0
am4c04760_si_002_R_pacman,0.6379132,0.03472289,0.2475426,0.01647417
am4c06228_si_002_A_pacman,0.3933898,0.01806834,0.2042141,0.0155862
am4c06228_si_002_R_pacman,0.4183435,0.02720536,0.192436,0.005808166
am4c10628_si_002_A_pacman,0.2045972,0.006103039,0.1797605,0.006947618
am4c10628_si_002_F_pacman,0.2200474,0.01632465,0.168689,0.014221
am4c10628_si_002_R_pacman,0.0832742,0.01324577,0.06883155,0.004986899
am6b11797_si_001_1_F_pacman,0.8452443,0.06424686,0.2550242,0.02014646
am6b11797_si_001_1_R_pacman,0,0,0,0
am6b14051_si_002_A_pacman,0.2712025,0.02860693,0.1964396,0.01010773
am6b14051_si_002_R_pacman,0.1384782,0.007026463,0.1312636,0.006155776
am6b14554_si_003_1_A_pacman,0.7299259,0.0446577,0.1817445,0.01488793
am6b14554_si_003_1_F_pacman,0.791251,0.05207049,0.1852308,0.006522178
am6b14554_si_003_1_R_pacman,0,0,0,0
am6b14554_si_003_2_F_pacman,0.7391797,0.05526437,0.1490476,0.01144131
am6b14554_si_003_2_R_pacman,0,0,0,0
am6b14554_si_003_3_F_pacman,0.9160217,0.05482436,0.1879414,0.009211622
am6b14554_si_003_3_R_pacman,0,0,0,0
am7b03835_si_002_A_pacman,0.6370953,0.04827773,0.1315417,0.01296376
am7b03835_si_002_R_pacman,0.7579621,0.05209097,0.107258,0.008255174
am7b04265_si_002_R_pacman,0.4623439,0.03414683,0.2544688,0.01719218
am7b08322_si_001_F_pacman,0.2028392,0.008824069,0.1125707,0.01068471
am7b08322_si_001_R_pacman,0,0,0,0
am7b09227_si_002_F_pacman,0.8337748,0.02741374,0.2376291,0.008053955
am7b09227_si_002_R_pacman,0.4114217,0.04575363,0.1804338,0.02140002
am7b10420_si_002_IA_pacman,0.1806138,0.01263214,0.1542962,0.01024525
am7b10420_si_002_R_pacman,0.1030179,0.009373738,0.08936068,0.005683458
am7b10757_si_002_A_pacman,0.2944655,0.009758176,0.2082467,0.009831253
am7b10757_si_002_R_pacman,0.203364,0.01129478,0.1266337,0.007335931
am7b10884_si_003_A_pacman,0.1064241,0.004101496,0.1643998,0.004014863
am7b10884_si_003_F_pacman,0.2022401,0.02059764,0.1859943,0.0127179
am7b10884_si_003_R_pacman,0.2148789,0.009111281,0.134223,0.008151947
am7b10884_si_005_R_pacman,0.1741464,0.01358871,0.1639053,0.01300201
am7b16163_si_003_IA_pacman,0.5817799,0.1378456,0.2005041,0.04326809
am7b16163_si_003_IF_pacman,0.331951,0.09242438,0.1008593,0.02073278
am7b16163_si_003_R_pacman,0,0,0,0
am7b17755_si_002_R_pacman,0.6059007,0.0291815,0.2962295,0.02069812
am7b17755_si_003_R_pacman,0.1629042,0.005516013,0.1147274,0.007192652
am7b17755_si_004_R_pacman,0.1630713,0.009453913,0.1588852,0.007710469
am8b01314_si_002_IA_pacman,0.1728437,0.02894404,0.06206529,0.01261798
am8b01314_si_002_R_pacman,0.1724994,0.0475794,0.04091125,0.01051652
am8b02714_si_001_R_pacman,0.4833713,0.05410277,0.121485,0.006423392
am8b03561_si_002_F_pacman,0.4033919,0.02376157,0.2206316,0.01721998
am8b03561_si_002_R_pacman,0,0,0,0
am8b05614_si_002_IF_pacman,0.0490196,0.006781729,0.05975804,0.002517516
am8b05614_si_002_R_pacman,0.05909442,0.005390521,0.06266838,0.002709372
am8b06339_si_002_R_pacman,0.4015187,0.02098116,0.2182975,0.003999784
am8b15894_si_002_R_pacman,1.20E-05,3.33E-05,0,0
am8b20450_si_005_A_pacman,0.1323989,0.006303918,0.1542765,0.004492995
am8b20450_si_005_F_pacman,0.04672091,0.002842518,0.05988553,0.003277675
am8b20450_si_005_R_pacman,0.02258365,0.004445431,0.02635957,0.004871733
am8b20450_si_009_A_pacman,0.0728614,0.002483355,0.09974612,0.003169523
am8b20450_si_009_F_pacman,0.03149598,0.001658168,0.0425779,0.002847851
am8b20450_si_009_R_pacman,0.01741235,0.002162514,0.02079073,0.003539297
am8b20450_si_011_A_pacman,0.08310454,0.003740788,0.1072355,0.001548753
am8b20450_si_011_F_pacman,0.02646028,0.001998916,0.03061278,0.00191638
am8b20450_si_011_R_pacman,0.0367375,0.003005891,0.03555929,0.004836169
am8b20450_si_012_A_pacman,0.08177203,0.004940596,0.1089597,0.004606702
am8b20450_si_012_F_pacman,0.06683606,0.01473614,0.05451858,0.007132765
am8b20450_si_012_R_pacman,0,0,6.17E-07,1.71E-06
am8b20450_si_013_A_pacman,0.08290035,0.002448451,0.1074906,0.002901225
am8b20450_si_013_F_pacman,0.03778242,0.003807368,0.0454295,0.003068223
am8b20450_si_013_R_pacman,0.02272312,0.002131482,0.02236405,0.00317788
am9b04619_si_002_R_pacman,0.1904536,0.02106126,0.1049409,0.0104326
