name,KH,error
7202733_IF_pacman,0.00503996,0.003446972
7202733_R_pacman,2.15789e-12,9.118414e-13
7202750_F_pacman,1.220476e-05,5.360795e-07
7202750_R_pacman,4.37503e-11,2.32557e-11
7202751_IF_pacman,1.094376e-05,6.773534e-07
7202751_R_pacman,5.394437e-12,1.731245e-12
7202769_A_pacman,0.0004107864,4.132946e-05
7202769_F_pacman,6.764647e-05,6.203841e-06
7202769_R_pacman,1.927106e-55,5.282062e-55
7202772_R_pacman,0.000106218,2.269251e-05
7202804_A_pacman,44.63319,26.8607
7202804_F_pacman,9.720854e-06,1.361372e-06
7202804_R_pacman,3.611986e-10,2.26712e-10
7202805_A_pacman,3333.753,2166.397
7202805_F_pacman,1.722669e-05,1.400402e-06
7202805_R_pacman,6.446838e-10,9.174208e-10
7202839_F_pacman,2.764001e-05,4.670852e-06
7202839_R_pacman,2.5312e-06,1.671098e-07
7202856_A_pacman,86946.73,46937.3
7202856_F_pacman,0.0001529683,8.905416e-06
7202856_R_pacman,1.682563e-05,2.859634e-06
7202867_F_pacman,4.879487e-05,7.812117e-06
7202867_R_pacman,7.670521e-41,2.033625e-40
7202894_F_pacman,7.792123e-05,1.484579e-05
7202894_R_pacman,9.546468e-28,1.940648e-27
7202993_F_pacman,0.001999133,0.0002507481
7202993_R_pacman,1.072672e-08,4.869056e-09
7203015_A_pacman,0.5544706,0.1629486
7203015_F_pacman,0.1091063,0.01458553
7203015_R_pacman,0.0001656241,0.0001381027
7203034_A_pacman,89940.65,204729.3
7203034_F_pacman,9.37888e-05,1.782857e-05
7203034_R_pacman,1.168248e-08,1.114248e-09
7203282_A_pacman,5.318655,6.396344
7203282_F_pacman,10.6254,21.04759
7203282_R_pacman,2.110085e-05,3.743769e-05
7203475_IF_pacman,4.299243e-05,4.356725e-06
7203475_R_pacman,9.807336e-36,1.131513e-35
7203575_IF_pacman,0.0002050558,3.815295e-05
7203575_R_pacman,2.095726e-05,1.344609e-05
7203577_IA_pacman,0.1192626,0.2738648
7203577_IF_pacman,0.0411131,0.02753108
7203577_R_pacman,0.06819285,0.01667246
7203578_IA_pacman,0.005284286,0.001651977
7203578_IF_pacman,0.0088066,0.007444556
7203578_R_pacman,0.03330533,0.009805586
7203584_IF_pacman,0.002409481,0.000520475
7203584_R_pacman,4.454194e-07,4.462011e-07
7203619_F_pacman,0.0001522886,2.198194e-05
7203619_R_pacman,6.612376e-21,1.105996e-20
7203637_IF_pacman,0.001867008,0.0009441998
7203637_R_pacman,6.458523e-05,1.726986e-05
7203711_R_pacman,0.0001268786,2.058291e-05
7203714_IA_pacman,0.002529022,0.0008905029
7203714_R_pacman,6.207667e-06,2.244139e-06
7203765_IA_pacman,9.947043e-05,1.612042e-05
7203765_IF_pacman,0.0001639788,3.046669e-05
7203765_R_pacman,1.650655e-07,7.308387e-08
7203766_IA_pacman,4.966127e-05,1.789091e-06
7203766_IF_pacman,0.0001177109,4.149498e-05
7203766_R_pacman,7.514768e-08,2.048904e-08
7204564_A_pacman,0.07800718,0.01590664
7204564_F_pacman,4.957244e-09,9.124542e-10
7204564_R_pacman,1.120302e-35,1.738521e-35
7204627_IF_pacman,0.001620323,0.0003417375
7204627_R_pacman,2.416049e-06,2.798801e-06
7204629_IF_pacman,0.0001518786,1.14925e-05
7204629_R_pacman,3514.124,3799.874
7204669_A_pacman,9.676946,14.11947
7204669_R_pacman,0.9011763,0.367002
7204672_A_pacman,3436037.0,753034.7
7204672_R_pacman,9.937012e-32,8.796325e-32
7204700_IF_pacman,0.0002775017,3.985057e-05
7204700_R_pacman,3.987049e-21,2.635581e-21
7204703_IF_pacman,0.0004342994,3.019685e-05
7204703_R_pacman,1.776167e-06,1.87649e-07
7204744_IF_pacman,152.1156,111.3735
7204744_R_pacman,6.605392e-07,2.00744e-07
7204780_R_pacman,2.706225e-07,5.224023e-09
7204785_IA_pacman,261160600000.0,268023700000.0
7204785_IF_pacman,0.007807523,0.005512496
7204785_R_pacman,1.056147e-74,1.711703e-74
7204861_IF_pacman,54.03418,97.12082
7204861_R_pacman,7.644704e-13,8.171905e-13
7205047_A_pacman,0.1737004,0.1549048
7205047_F_pacman,0.0006821132,0.0002112675
7205047_R_pacman,3.281476e-16,1.536298e-16
7205054_IA_pacman,0.0002377177,3.687005e-05
7205054_R_pacman,4.306268e-06,2.220597e-07
7205060_A_pacman,52.02147,62.48666
7205060_F_pacman,0.0001881626,0.0001522276
7205060_R_pacman,0.0001488447,0.0001865113
7205069_A_pacman,112.8421,47.81229
7205069_F_pacman,0.0004616154,8.811607e-05
7205069_R_pacman,1.005757e-27,1.787787e-27
7205070_A_pacman,0.3212843,0.2580741
7205070_F_pacman,0.009832395,0.004914355
7205070_R_pacman,2.325912e-05,9.704381e-06
7205077_A_pacman,0.4692893,0.268893
7205077_R_pacman,7.825174e-40,2.092077e-39
7205171_A_pacman,9.466788e-06,1.638601e-06
7205171_F_pacman,9.935991e-06,3.769351e-07
7205171_R_pacman,1.014569e-06,8.212466e-09
7205173_A_pacman,1.850914e-05,1.00429e-05
7205173_R_pacman,0.0007212298,0.0004322401
7205175_A_pacman,1.141896e-05,3.648409e-07
7205175_F_pacman,2.10142e-05,1.292779e-06
7205175_R_pacman,5.681551e-06,8.498204e-07
7205197_IF_pacman,0.0009939302,0.000211889
7205197_R_pacman,2.302237e-08,1.00239e-08
7205201_F_pacman,0.0008323182,0.000108738
7205201_R_pacman,0.006783544,0.008706188
7205238_A_pacman,0.08286269,0.052325
7205238_F_pacman,0.0001952765,5.891814e-06
7205238_R_pacman,2.414936e-14,3.626283e-14
7205246_IF_pacman,0.003843421,0.001472034
7205246_R_pacman,2.373987e-25,1.424184e-25
7205296_A_pacman,7505156.0,13590310.0
7205296_F_pacman,0.006120529,0.0009128941
7205296_R_pacman,5.558551e-38,1.52462e-37
7205297_A_pacman,11643720.0,18686840.0
7205297_F_pacman,0.009907193,0.005749432
7205297_R_pacman,3.010644e-47,5.664281e-47
7205298_A_pacman,8246722.0,12171940.0
7205298_F_pacman,0.005765333,0.0007869617
7205298_R_pacman,7.852084e-50,1.816348e-49
7205299_A_pacman,6810942.0,8332467.0
7205299_F_pacman,0.004866619,0.0004414966
7205299_R_pacman,6.290337e-52,1.320182e-51
7205300_A_pacman,10581320.0,15486990.0
7205300_F_pacman,0.006723054,0.001417978
7205300_R_pacman,4.484484e-54,8.844345e-54
7205301_A_pacman,6226229.0,8360835.0
7205301_F_pacman,0.006390267,0.0006078956
7205301_R_pacman,2.783131e-58,3.170386e-58
7205331_A_pacman,0.05090925,0.03531901
7205331_F_pacman,0.0001653316,4.418876e-05
7205331_R_pacman,1.80948e-21,5.897283e-22
7205345_A_pacman,0.1499258,0.1568192
7205345_F_pacman,0.0008819542,0.0001850359
7205345_R_pacman,4.178178e-06,1.238909e-06
7205356_R_pacman,0.000164433,6.284953e-05
7205358_R_pacman,6.952234e-05,2.10266e-05
7205361_A_pacman,66.74334,36.77224
7205361_R_pacman,7.188331e-05,5.684792e-05
7205374_F_pacman,3.063659e-06,9.556282e-08
7205374_R_pacman,2.14973e-08,1.086988e-08
7205379_A_pacman,1128818000.0,2552712000.0
7205379_F_pacman,0.0009150452,6.560721e-05
7205379_R_pacman,1.283647e-31,2.444679e-31
7205385_A_pacman,133.5919,182.3115
7205385_F_pacman,0.002048717,0.000242766
7205385_R_pacman,0.001854073,9.937659e-05
7205397_A_pacman,163377.8,264417.8
7205397_R_pacman,1.354977e-26,2.12556e-26
7205398_A_pacman,6349.293,4440.416
7205398_R_pacman,8.50855e-29,1.119026e-28
7205399_A_pacman,463.8011,292.006
7205399_R_pacman,1.690818e-34,2.972372e-34
7205424_A_pacman,0.2974099,0.1430605
7205424_F_pacman,0.0002529295,7.347249e-05
7205424_R_pacman,1.549503e-33,1.934085e-33
7205458_F_pacman,0.0009636294,0.0002734653
7205458_R_pacman,4.605511e-05,1.66508e-06
7205475_A_pacman,1.084869e-06,9.63175e-09
7205475_F_pacman,0.03422017,0.01277622
7205475_R_pacman,0.0002784907,0.0004754094
7205480_A_pacman,7.770271,5.976302
7205480_F_pacman,0.04130455,0.008874665
7205480_R_pacman,1.03952e-19,7.513035e-20
7205513_F_pacman,2.253542e-05,7.870782e-07
7205513_R_pacman,5.756846e-34,1.228263e-33
7205516_F_pacman,1.028536e-06,1.507601e-08
7205516_R_pacman,0.0002127478,2.191853e-05
7205525_R_pacman,7.676739e-05,2.254482e-06
7205526_IF_pacman,0.007022341,0.0007900915
7205526_R_pacman,1.390942e-56,3.859659e-56
7205527_IF_pacman,0.0009465586,0.0001544597
7205527_R_pacman,1.78054e-17,7.608089e-18
7205709_IF_pacman,0.01702316,0.002129315
7205709_R_pacman,1.01267e-26,1.119847e-26
7205715_IF_pacman,6.128359e-05,4.649562e-06
7205715_R_pacman,1.509854e-10,8.241105e-11
7205739_F_pacman,381.8155,178.4024
7205739_R_pacman,3.061675e-20,5.791764e-20
7205827_F_pacman,1.299204e-06,1.259145e-07
7205827_R_pacman,4.255741e-07,1.092397e-08
7205828_F_pacman,1.27531e-06,9.339362e-08
7205828_R_pacman,7.813773e-07,2.933999e-08
7205843_F_pacman,0.01796001,0.008479793
7205843_R_pacman,5.218026e-07,5.715663e-09
7205844_F_pacman,6.48317e-05,1.13098e-05
7205844_R_pacman,0.0003878121,8.028581e-05
7205849_IA_pacman,67631760000000.0,80289460000000.0
7205849_IF_pacman,0.0157147,0.006725768
7205849_R_pacman,0.0006670624,0.0003584619
7205851_IA_pacman,173936000000000.0,276436100000000.0
7205851_IF_pacman,0.01274108,0.006674308
7205851_R_pacman,0.0005119097,0.0002803751
7205852_IA_pacman,95277650000000.0,179860900000000.0
7205852_IF_pacman,0.008852236,0.004492856
7205852_R_pacman,0.0004418434,0.0002420249
7205869_F_pacman,0.0001483765,3.485123e-05
7205869_R_pacman,5.846022e-19,4.755097e-19
7205884_A_pacman,0.01092225,0.003238941
7205884_F_pacman,0.0007200289,4.697452e-05
7205884_R_pacman,2.500459e-53,6.928441e-53
7205921_A_pacman,0.01837764,0.008875127
7205921_F_pacman,2.483141e-05,1.677218e-06
7205921_R_pacman,1.83324e-51,3.349259e-51
7205922_A_pacman,0.0115769,0.004150301
7205922_F_pacman,0.0002196476,3.777483e-05
7205922_R_pacman,1.058165e-38,1.883168e-38
7205923_A_pacman,0.02486075,0.005674766
7205923_F_pacman,0.0006868303,0.00010928
7205923_R_pacman,1.509329e-64,3.855347e-64
7205947_R_pacman,1.483295e-05,1.240424e-06
7205949_R_pacman,1.736113e-05,5.909918e-07
7205953_F_pacman,0.8598192,1.170732
7205953_R_pacman,1.658283e-45,4.220829e-45
7206007_R_pacman,0.002435382,0.001000089
7206014_A_pacman,3274.637,1898.732
7206014_F_pacman,0.002141782,0.001247184
7206014_R_pacman,8.81351e-39,1.50746e-38
7206188_A_pacman,26958.45,24261.19
7206188_F_pacman,2.28412e-05,4.83938e-07
7206188_R_pacman,2.31842e-08,4.734226e-09
7206189_A_pacman,124530900.0,288838000.0
7206189_F_pacman,2.0276e-05,7.111331e-07
7206189_R_pacman,1.101174e-07,2.173366e-08
7206190_A_pacman,104837300.0,188299900.0
7206190_F_pacman,4.062951e-05,1.437313e-06
7206190_R_pacman,1.185734e-07,1.189213e-08
7206191_A_pacman,13264010.0,23489330.0
7206191_F_pacman,4.836924e-05,1.679783e-06
7206191_R_pacman,1.526135e-07,2.825704e-08
7206192_A_pacman,2371602.0,1872280.0
7206192_F_pacman,6.180723e-05,7.368967e-06
7206192_R_pacman,1.197732e-07,1.812337e-08
7206266_IF_pacman,0.0001157146,1.088153e-05
7206266_R_pacman,2.443941e-18,2.063844e-18
7206289_A_pacman,0.002512326,0.0007086491
7206289_R_pacman,5.364357e-05,1.522684e-05
7206302_F_pacman,0.005932318,0.0005769339
7206302_R_pacman,0.003046711,0.000735928
7206428_F_pacman,0.0001926894,3.375551e-05
7206428_R_pacman,4.376671e-30,1.157381e-29
7206429_R_pacman,5.989767e-05,9.66813e-06
7206501_A_pacman,1.299906,1.199732
7206501_F_pacman,0.0001361582,1.85178e-05
7206501_R_pacman,3.28065e-16,4.123243e-16
7206503_F_pacman,0.0005961965,0.0004538056
7206503_R_pacman,2.139196e-35,1.659646e-35
7206534_A_pacman,10.33588,10.07357
7206534_F_pacman,0.001878398,0.0005787118
7206534_R_pacman,3.111258e-18,1.681186e-18
7206552_F_pacman,0.0004586863,8.739346e-05
7206552_R_pacman,8.25536e-31,1.934392e-30
7206637_F_pacman,1.516169e-06,1.813781e-07
7206637_R_pacman,1.276255e-10,5.746524e-11
7206651_A_pacman,0.02527763,0.02498181
7206651_F_pacman,9.174109e-05,1.656603e-05
7206651_R_pacman,4.556484e-06,5.30936e-07
7206663_R_pacman,0.0049433,0.001905084
7206664_A_pacman,0.000352085,9.824054e-05
7206664_F_pacman,0.0004363214,0.0001580869
7206664_R_pacman,1.124791e-07,4.532463e-08
7206728_A_pacman,0.1198801,0.07250733
7206728_F_pacman,0.08832575,0.05110725
7206728_R_pacman,2.874142e-21,4.865224e-21
7206780_R_pacman,5.903828e-06,4.311663e-07
7206781_R_pacman,5.85032e-06,4.406529e-07
7206793_IA_pacman,0.005427329,0.003127012
7206793_IF_pacman,0.05609293,0.02300396
7206793_R_pacman,1.853263e-05,4.364827e-06
7206812_R_pacman,1.742931e-05,1.000895e-06
7206817_R_pacman,0.03184733,0.03299813
7206819_R_pacman,0.008458083,0.01820781
7206825_A_pacman,299183200.0,224675600.0
7206825_R_pacman,0.0006789715,0.000276878
7206827_A_pacman,1104464000.0,1740742000.0
7206827_F_pacman,0.0006868744,0.0001207406
7206827_R_pacman,7.11729,11.77379
7206836_F_pacman,0.001984389,0.0002669805
7206836_R_pacman,1.162202e-18,7.578963e-19
7206866_F_pacman,0.0006892104,0.0002378533
7206866_R_pacman,0.0006361907,0.0002425865
7206885_A_pacman,2.507775e-05,1.999145e-05
7206885_R_pacman,3.886555e-06,3.21578e-08
7206898_R_pacman,6.175712e-06,2.095245e-06
7206899_F_pacman,3.663413e-05,3.262062e-06
7206899_R_pacman,1.426638e-07,6.817233e-08
7206901_R_pacman,6.657665e-06,9.904851e-07
7206903_A_pacman,2.532529e-06,5.703135e-08
7206903_R_pacman,1.219903e-15,2.74758e-16
7206928_F_pacman,0.0147998,0.00681298
7206928_R_pacman,4.352444e-13,4.197986e-13
7206930_F_pacman,0.01582793,0.008003713
7206930_R_pacman,3.577338e-14,3.090161e-14
7207013_A_pacman,0.005370236,0.003494437
7207013_F_pacman,0.0001396799,2.105857e-05
7207013_R_pacman,1.805787e-16,4.436054e-16
7207022_F_pacman,0.001002467,0.000397484
7207022_R_pacman,9.179428e-30,8.588484e-30
7207023_F_pacman,0.0001565823,2.555225e-05
7207023_R_pacman,1.389112e-17,1.449168e-17
7207024_F_pacman,0.0005154957,0.0001611716
7207024_R_pacman,6.945988e-29,1.018289e-28
7207026_F_pacman,8.620986e-06,6.364449e-07
7207026_R_pacman,1.672393e-17,1.489579e-17
7207034_IF_pacman,0.0002167719,4.2338e-05
7207034_R_pacman,0.0007150781,0.0004570392
7207037_A_pacman,5.264047,3.291167
7207037_F_pacman,1.725226e-07,3.843542e-08
7207037_R_pacman,5.461033e-37,1.244872e-36
7207044_F_pacman,1.079872e-06,2.27981e-08
7207044_R_pacman,0.05246765,0.003861003
7207045_F_pacman,1.157338e-06,2.011937e-08
7207045_R_pacman,0.003813051,0.0002016994
7207079_F_pacman,0.5700389,0.2222597
7207079_R_pacman,3.883758e-09,1.733846e-09
7207118_A_pacman,0.0005928671,0.0002036755
7207118_R_pacman,1.102327e-48,2.7877e-48
7207133_IF_pacman,3.311161e-05,2.556526e-06
7207133_R_pacman,2.748717e-12,1.547126e-12
7207140_A_pacman,3.481803e-06,1.25496e-07
7207140_R_pacman,4.903379e-05,9.48997e-06
7207141_A_pacman,0.02754769,0.04091031
7207141_F_pacman,0.0001745431,2.979152e-05
7207141_R_pacman,5.492012e-06,2.029316e-07
7207142_A_pacman,17.57988,11.62885
7207142_R_pacman,0.0003094888,4.989455e-05
7207155_A_pacman,178238900.0,211093100.0
7207155_F_pacman,3.569856e-06,4.337037e-08
7207155_R_pacman,5.09391e-53,1.318026e-52
7207206_IF_pacman,0.000347375,6.648998e-05
7207206_R_pacman,6.41277e-21,1.049478e-20
7207232_A_pacman,0.2387419,0.1665058
7207232_F_pacman,0.0001184951,1.171422e-05
7207232_R_pacman,4.706579e-35,1.212993e-34
7207240_F_pacman,0.02703446,0.01072543
7207240_R_pacman,1.729239e-12,2.604716e-12
7207279_R_pacman,1.0376e-05,6.354713e-07
7207326_R_pacman,4.419738e-05,1.469415e-05
7207361_A_pacman,0.02160168,0.01210356
7207361_R_pacman,0.002127232,0.000516874
7207362_A_pacman,0.4068562,0.5896987
7207362_F_pacman,7.039881e-05,6.148636e-06
7207362_R_pacman,8.05589e-09,6.196772e-09
7207385_A_pacman,0.005797835,0.001727613
7207385_R_pacman,4.133035e-07,2.148606e-07
7207398_R_pacman,1.372543e-05,1.482462e-06
7207399_F_pacman,9.610915e-06,6.629963e-06
7207399_R_pacman,6.696034e-17,4.697787e-17
7207400_R_pacman,4.423389e-05,1.76546e-05
7207409_IF_pacman,2.863847e-05,7.4807e-06
7207409_R_pacman,2.266342e-06,1.718152e-06
7207418_A_pacman,60717490000.0,68252550000.0
7207418_F_pacman,0.05179023,0.05484636
7207418_R_pacman,7.619981e-45,1.266092e-44
7207419_A_pacman,26249200000000.0,32736700000000.0
7207419_F_pacman,0.06329788,0.05391245
7207419_R_pacman,8.959546e-55,1.597553e-54
7207420_A_pacman,1531441000000.0,1703018000000.0
7207420_F_pacman,0.04363905,0.04600115
7207420_R_pacman,1.570006e-56,3.635338e-56
7207452_R_pacman,0.0009876402,0.0001315932
7207457_A_pacman,7.290623,3.841022
7207457_F_pacman,0.09439035,0.0662934
7207457_R_pacman,4.666238e-07,8.129455e-08
7207458_A_pacman,2.279423e-05,2.828826e-06
7207458_R_pacman,0.001416101,0.000300358
7207522_F_pacman,649.7575,692.5883
7207522_R_pacman,4.467437e-08,6.594722e-09
7207539_R_pacman,8.152556e-06,1.66984e-07
7207542_R_pacman,6.385215e-06,5.016585e-08
7207543_IA_pacman,2612.837,3703.487
7207543_IF_pacman,0.6050223,0.4764251
7207543_R_pacman,0.003916091,0.004318516
7207567_A_pacman,0.01164937,0.008303338
7207567_F_pacman,0.0004369975,0.0001000635
7207567_R_pacman,0.0001445323,4.663162e-05
7207585_IA_pacman,0.235782,0.08338767
7207585_IF_pacman,9.905276,2.657551
7207585_R_pacman,3.008654e-05,7.339182e-06
7207614_F_pacman,0.0009534617,6.86854e-05
7207614_R_pacman,1.130603e-07,1.928849e-08
7207705_R_pacman,157.8359,163.9223
7207775_F_pacman,0.003392135,0.001214983
7207775_R_pacman,1.771519e-16,2.446517e-16
7207780_F_pacman,2.777597e-05,1.962321e-05
7207780_R_pacman,1.695222e-14,1.465627e-14
7207781_F_pacman,0.0001850208,0.0003825593
7207781_R_pacman,3.237305e-16,2.920835e-16
7207784_A_pacman,0.0003338795,5.758143e-05
7207784_R_pacman,5.986952e-05,6.438287e-06
7207786_A_pacman,0.0001045347,3.970934e-05
7207786_R_pacman,2.975786e-05,3.407536e-06
7207787_A_pacman,0.001776429,0.0003967687
7207787_F_pacman,0.0002976216,7.730386e-05
7207787_R_pacman,8.618592e-16,1.332411e-15
7207788_A_pacman,0.002692636,0.0008111698
7207788_R_pacman,1.18575e-17,8.863328e-18
7207790_A_pacman,4.893368e-05,6.225259e-06
7207790_R_pacman,1.055028e-11,1.07783e-11
7207817_F_pacman,0.00369197,0.001947522
7207817_R_pacman,8.112136e-15,4.991462e-15
7207818_F_pacman,0.003262905,0.002241358
7207818_R_pacman,1.638628e-05,1.222584e-05
7207820_IF_pacman,0.005578562,0.00122394
7207820_R_pacman,8.092353e-09,1.988838e-09
7207822_IF_pacman,0.0001985567,3.192556e-05
7207822_R_pacman,7.824989e-20,2.739e-20
7207854_R_pacman,4.121394e-05,4.853497e-06
7207862_A_pacman,4.047969,2.048021
7207862_F_pacman,0.002849841,0.003281473
7207862_R_pacman,1.573744e-28,8.587799e-29
7207910_A_pacman,15.18025,13.45771
7207910_R_pacman,3.362597e-05,2.221995e-06
7207911_R_pacman,4.024375e-06,5.548284e-08
7207914_A_pacman,2.099309e-05,2.074548e-06
7207914_F_pacman,7.275523e-05,2.888753e-06
7207914_R_pacman,0.0006198278,0.0001609819
7207923_A_pacman,3.324764,1.706945
7207923_R_pacman,1.362059e-17,4.882614e-18
7207937_A_pacman,0.08996569,0.02044924
7207937_F_pacman,0.0102491,0.01332119
7207937_R_pacman,2.383452e-22,2.689988e-22
7207942_A_pacman,0.01596264,0.01772171
7207942_F_pacman,0.0004489859,7.944503e-05
7207942_R_pacman,7.768183e-07,7.134095e-08
7207954_F_pacman,0.0005539457,0.0001571863
7207954_R_pacman,2.490491,3.219724
7207972_IF_pacman,0.146265,0.06492171
7207972_R_pacman,1.192397e-06,7.257455e-07
7207977_A_pacman,16.8317,38.84702
7207977_F_pacman,0.002860328,0.001145019
7207977_R_pacman,6.832553e-05,2.48354e-05
7208036_A_pacman,833161.2,1721160.0
7208036_F_pacman,0.01348603,0.001549238
7208036_R_pacman,0.0001772983,4.231234e-05
7208053_IA_pacman,6.214523e-05,9.357792e-06
7208053_R_pacman,9.794484e-07,4.089678e-08
7208058_A_pacman,2.353727,1.490191
7208058_F_pacman,3.821121e-05,2.416291e-05
7208058_R_pacman,1.016003e-09,1.456175e-09
7208067_F_pacman,0.001662176,0.0002373297
7208067_R_pacman,8.094079e-17,1.027745e-16
7208165_A_pacman,0.3911851,0.243612
7208165_R_pacman,1.711744e-09,3.603823e-10
7208166_A_pacman,0.141987,0.1150348
7208166_R_pacman,1.821201e-09,4.280323e-10
7208168_R_pacman,7.79835e-07,1.601415e-08
7208171_F_pacman,1.626399e-05,1.586272e-06
7208171_R_pacman,6.702524e-09,3.39742e-09
7208200_F_pacman,3.763074e-06,5.744849e-08
7208200_R_pacman,9.334259e-23,8.851093e-23
7208252_A_pacman,0.1180119,0.07862303
7208252_R_pacman,1.867937e-06,4.286977e-08
7208281_IF_pacman,0.0001758187,7.165497e-05
7208281_R_pacman,1.778456e-09,6.480751e-10
7208376_A_pacman,0.3397555,0.07688651
7208376_R_pacman,3.089689e-11,1.745047e-11
7208377_A_pacman,0.3129445,0.2921565
7208377_R_pacman,0.00075344,0.0004680322
7208401_F_pacman,1.587965e-05,1.39282e-06
7208401_R_pacman,4.229146e-06,5.810087e-08
7208402_F_pacman,1.033917e-05,6.394917e-07
7208402_R_pacman,4.635706e-06,1.108489e-07
7208404_F_pacman,6.860945e-06,3.10972e-07
7208404_R_pacman,3.685804e-06,4.912416e-08
7208414_R_pacman,1.925726e-05,2.423513e-06
7208415_R_pacman,1.484618e-05,1.198849e-06
7208421_IA_pacman,51017.51,71899.02
7208421_R_pacman,2.411947e-06,6.005983e-08
7208423_F_pacman,7.924841e-05,1.199612e-05
7208423_R_pacman,4.362584e-13,4.393016e-13
7208429_F_pacman,0.0001566692,6.834368e-05
7208429_R_pacman,0.000148803,8.705414e-05
7208462_A_pacman,0.166128,0.2628381
7208462_F_pacman,0.0006914642,0.0008717911
7208462_R_pacman,1.04892e-30,2.215373e-30
7208468_F_pacman,0.000850679,0.0005887608
7208468_R_pacman,7.379532e-14,4.205358e-14
7208472_F_pacman,0.001438116,0.001289002
7208472_R_pacman,3.744394e-17,4.942432e-17
7208499_A_pacman,0.0008957091,0.0008701188
7208499_R_pacman,0.0001276393,4.484616e-05
7208534_F_pacman,0.0001587668,1.567884e-05
7208534_R_pacman,1.533749e-09,1.123202e-09
7208537_IF_pacman,0.0002354952,1.643546e-05
7208537_R_pacman,2.454162e-06,5.759826e-08
7208538_IF_pacman,0.000773951,0.0002925926
7208538_R_pacman,3.722078e-10,1.583146e-10
7208559_A_pacman,433721200000.0,742098700000.0
7208559_F_pacman,0.0001739362,9.620625e-06
7208559_R_pacman,1.164945e-17,1.081232e-17
7208560_A_pacman,120905100000.0,120093800000.0
7208560_F_pacman,0.0001728481,2.536103e-05
7208560_R_pacman,2.452831e-20,4.364623e-20
7208570_A_pacman,3.384413,3.794694
7208570_R_pacman,0.000725652,0.0002650352
7208571_A_pacman,15.80963,16.12041
7208571_R_pacman,0.002789668,0.000637868
7208575_F_pacman,1.918216,1.630105
7208575_R_pacman,0.001940068,0.004828382
7208586_F_pacman,0.114213,0.03329929
7208586_R_pacman,2.100153e-40,5.412943e-40
7208652_A_pacman,2.090053,1.080243
7208652_F_pacman,1.607574e-05,3.9729e-06
7208652_R_pacman,1.424575e-28,1.359886e-28
7208716_F_pacman,4.740133e-05,1.740539e-06
7208716_R_pacman,2.331549e-07,1.910754e-08
7208770_A_pacman,0.004117347,0.001952762
7208770_F_pacman,0.005618621,0.001959916
7208770_R_pacman,8.487685e-22,1.155882e-21
7208804_A_pacman,285.0411,532.4892
7208804_F_pacman,0.003796197,0.002350247
7208804_R_pacman,0.08785852,0.07879593
7208807_IF_pacman,0.2312554,0.08066559
7208807_R_pacman,1.142708e-37,2.381388e-37
7208809_IA_pacman,0.002785856,0.001021582
7208809_IF_pacman,4.418376e-05,3.694468e-06
7208809_R_pacman,8.270919e-11,1.150355e-11
7208867_IA_pacman,1.020953e-05,1.973038e-06
7208867_R_pacman,0.002223317,0.0003441168
7208877_R_pacman,0.9533779,0.3501495
7208908_A_pacman,0.1603467,0.197827
7208908_F_pacman,0.001492075,0.0002105626
7208908_R_pacman,2.622916e-11,1.082915e-11
7209072_F_pacman,0.001452391,0.0005569292
7209072_R_pacman,8.214475e-29,7.616532e-29
7209085_R_pacman,5.027137e-05,5.843561e-06
7209090_A_pacman,0.07252427,0.02530432
7209090_F_pacman,0.0003384969,0.0001021843
7209090_R_pacman,4.453102e-37,1.072584e-36
7209091_A_pacman,0.0005279368,5.026546e-05
7209091_R_pacman,0.0009926863,0.000121208
7209093_A_pacman,657.7283,497.5666
7209093_F_pacman,0.0008462292,0.000229683
7209093_R_pacman,3.669689e-05,7.1375e-06
7209096_R_pacman,3.565327e-06,6.616576e-08
7209121_R_pacman,1.662676e-06,5.084931e-08
7209123_R_pacman,7.800404e-05,3.344038e-05
7209168_A_pacman,0.1645661,0.07822321
7209168_F_pacman,0.005443922,0.008742652
7209168_R_pacman,2.489643e-05,7.387319e-07
7209173_A_pacman,16.73073,8.386881
7209173_F_pacman,0.001015216,7.71318e-05
7209173_R_pacman,2.367347e-19,5.148637e-19
7209214_IF_pacman,0.0001510699,1.153628e-05
7209214_R_pacman,1.979656e-10,1.161745e-10
7209215_IF_pacman,0.0001735875,2.41398e-05
7209215_R_pacman,1.087277e-10,5.591078e-11
7209221_A_pacman,1.270011,0.8071847
7209221_F_pacman,0.01300653,0.003239701
7209221_R_pacman,2.336789e-27,3.926602e-27
7209233_A_pacman,6144469000000.0,12375610000000.0
7209233_F_pacman,0.02578007,0.006173604
7209233_R_pacman,3.60328e-07,1.930002e-07
7209235_A_pacman,172857900000.0,272195500000.0
7209235_F_pacman,0.0005258438,9.892157e-05
7209235_R_pacman,2.486719e-10,3.505477e-10
7209237_A_pacman,545069700000.0,346595600000.0
7209237_F_pacman,0.01070723,0.002573954
7209237_R_pacman,3.208459e-06,2.844504e-06
7209238_A_pacman,3.579525e+16,4.699586e+16
7209238_F_pacman,0.0004388538,0.0002054447
7209238_R_pacman,3.024996e-12,5.440559e-12
7209241_F_pacman,0.5440073,0.6660698
7209241_R_pacman,0.0007471175,0.0001404403
7209262_A_pacman,3321086000.0,1712030000.0
7209262_F_pacman,9.212067e-05,5.853857e-06
7209262_R_pacman,8.23514e-74,1.430742e-73
